condition,model,x,y
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,4.04
Ca_wave_no_RyR_simple_SERCA_SOCE,2.4,2000,4.54
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0175,0.50
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0350,1.01
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,0700,2.02
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,1050,2.52
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.03
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
Ca_wave_no_RyR_simple_SERCA_SOCE,6.0,2000,3.53
